measurement_id,timestamp,stop_id,route,bus_id,trip_id,shape_id,sequence,latitude,longitude
247-5-2025-05-16T13:17:00-2766,2025-05-16 13:28:58.774499,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06612,11.14684
247-5-2025-05-16T13:17:00-1994,2025-05-16 13:29:02.582795,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06623,11.14708
247-5-2025-05-16T13:17:00-3669,2025-05-16 13:29:08.353959,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06625,11.14728
247-5-2025-05-16T13:17:00-6082,2025-05-16 13:29:21.897443,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06618,11.14759
247-5-2025-05-16T13:17:00-4718,2025-05-16 13:29:27.333489,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06597,11.14791
247-5-2025-05-16T13:17:00-2074,2025-05-16 13:29:39.524986,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06531,11.14842
247-5-2025-05-16T13:17:00-9805,2025-05-16 13:29:43.019961,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06491,11.14843
247-5-2025-05-16T13:17:00-2997,2025-05-16 13:29:46.487626,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06415,11.14821
247-5-2025-05-16T13:17:00-3483,2025-05-16 13:29:59.142323,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06393,11.14827
247-5-2025-05-16T13:17:00-2101,2025-05-16 13:30:02.075658,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06383,11.1485
247-5-2025-05-16T13:17:00-6998,2025-05-16 13:30:04.883616,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06375,11.14975
247-5-2025-05-16T13:17:00-9558,2025-05-16 13:30:15.796609,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06369,11.14998
247-5-2025-05-16T13:17:00-8010,2025-05-16 13:30:21.213571,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06357,11.15011
247-5-2025-05-16T13:17:00-1406,2025-05-16 13:30:30.796179,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06276,11.15012
247-5-2025-05-16T13:17:00-9851,2025-05-16 13:30:36.025055,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06241,11.1502
247-5-2025-05-16T13:17:00-1984,2025-05-16 13:30:46.856285,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06188,11.15047
247-5-2025-05-16T13:17:00-9686,2025-05-16 13:30:47.864981,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06198,11.15089
247-5-2025-05-16T13:17:00-7905,2025-05-16 13:30:48.718283,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06209,11.1519
247-5-2025-05-16T13:17:00-1807,2025-05-16 13:30:49.890551,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06211,11.15198
247-5-2025-05-16T13:17:00-9738,2025-05-16 13:31:04.175851,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06216,11.152
247-5-2025-05-16T13:17:00-8270,2025-05-16 13:31:21.266396,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06222,11.15196
247-5-2025-05-16T13:17:00-1931,2025-05-16 13:31:37.792175,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06322,11.15206
247-5-2025-05-16T13:17:00-8401,2025-05-16 13:31:48.451312,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06443,11.15196
247-5-2025-05-16T13:17:00-2828,2025-05-16 13:32:06.648184,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06489,11.15308
247-5-2025-05-16T13:17:00-1820,2025-05-16 13:32:12.337551,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06523,11.15374
247-5-2025-05-16T13:17:00-5870,2025-05-16 13:32:27.848776,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06594,11.15468
247-5-2025-05-16T13:17:00-5079,2025-05-16 13:32:36.569308,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06613,11.15502
247-5-2025-05-16T13:17:00-8657,2025-05-16 13:32:39.985096,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06641,11.15629
247-5-2025-05-16T13:17:00-2756,2025-05-16 13:33:03.00186,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06634,11.15713
247-5-2025-05-16T13:17:00-8197,2025-05-16 13:33:04.010515,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06623,11.15734
247-5-2025-05-16T13:17:00-6010,2025-05-16 13:33:04.978272,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06518,11.15831
247-5-2025-05-16T13:17:00-2906,2025-05-16 13:33:06.161409,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06516,11.15839
247-5-2025-05-16T13:17:00-1962,2025-05-16 13:33:07.281869,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06515,11.15848
247-5-2025-05-16T13:17:00-5623,2025-05-16 13:33:09.63725,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06526,11.15857
247-5-2025-05-16T13:17:00-9591,2025-05-16 13:33:11.016645,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06531,11.15855
247-5-2025-05-16T13:17:00-8877,2025-05-16 13:33:12.61142,247,5,113,"0004205332024090920250612",D599_T0521h_Andata_sub1,1,46.06536,11.15846
2549-5-2025-05-16T13:35:00-5686,2025-05-16 13:35:08.546414,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06565,11.15805
2549-5-2025-05-16T13:35:00-9417,2025-05-16 13:35:11.962202,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06586,11.1577
2549-5-2025-05-16T13:35:00-2851,2025-05-16 13:35:15.914956,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06625,11.15734
2549-5-2025-05-16T13:35:00-1696,2025-05-16 13:35:20.949899,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06636,11.15713
2549-5-2025-05-16T13:35:00-2481,2025-05-16 13:35:36.142175,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06642,11.15679
2549-5-2025-05-16T13:35:00-5374,2025-05-16 13:35:36.142175,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06639,11.15629
2549-5-2025-05-16T13:35:00-1905,2025-05-16 13:35:47.191082,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06612,11.15504
2549-5-2025-05-16T13:35:00-8765,2025-05-16 13:35:47.191082,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06612,11.15504
2549-5-2025-05-16T13:35:00-6538,2025-05-16 13:35:51.356611,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06573,11.15441
2549-5-2025-05-16T13:35:00-4727,2025-05-16 13:35:59.534978,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06573,11.15441
2549-5-2025-05-16T13:35:00-8617,2025-05-16 13:36:10.327697,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06555,11.15422
2549-5-2025-05-16T13:35:00-1227,2025-05-16 13:36:26.905263,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06525,11.15377
2549-5-2025-05-16T13:35:00-5072,2025-05-16 13:36:26.905263,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0649,11.15311
2549-5-2025-05-16T13:35:00-4188,2025-05-16 13:36:31.940558,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06445,11.15197
2549-5-2025-05-16T13:35:00-1750,2025-05-16 13:36:43.687746,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06445,11.15197
2549-5-2025-05-16T13:35:00-2619,2025-05-16 13:36:59.082612,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06408,11.15196
2549-5-2025-05-16T13:35:00-6661,2025-05-16 13:36:59.082612,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06327,11.15206
2549-5-2025-05-16T13:35:00-2078,2025-05-16 13:37:03.34367,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06218,11.15197
2549-5-2025-05-16T13:35:00-7626,2025-05-16 13:37:08.193594,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06218,11.15197
2549-5-2025-05-16T13:35:00-2611,2025-05-16 13:37:16.633942,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06209,11.15164
2549-5-2025-05-16T13:35:00-1891,2025-05-16 13:37:16.633942,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06206,11.15116
2549-5-2025-05-16T13:35:00-8218,2025-05-16 13:37:28.940022,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0619,11.15048
2549-5-2025-05-16T13:35:00-8469,2025-05-16 13:37:43.162621,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0619,11.15048
2549-5-2025-05-16T13:35:00-4161,2025-05-16 13:37:43.162621,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06262,11.15019
2549-5-2025-05-16T13:35:00-3937,2025-05-16 13:37:44.809218,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06365,11.15014
2549-5-2025-05-16T13:35:00-9741,2025-05-16 13:37:46.474915,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06365,11.15014
2549-5-2025-05-16T13:35:00-1901,2025-05-16 13:37:49.149285,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06369,11.15026
2549-5-2025-05-16T13:35:00-7674,2025-05-16 13:37:51.16663,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06378,11.15031
2549-5-2025-05-16T13:35:00-2453,2025-05-16 13:37:52.565159,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06389,11.15018
2549-5-2025-05-16T13:35:00-3437,2025-05-16 13:37:54.459819,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06385,11.15002
2549-5-2025-05-16T13:35:00-7969,2025-05-16 13:38:07.392577,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06378,11.14997
2549-5-2025-05-16T13:35:00-8038,2025-05-16 13:38:10.500386,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06377,11.14978
2549-5-2025-05-16T13:35:00-3122,2025-05-16 13:38:14.355216,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06385,11.1485
2549-5-2025-05-16T13:35:00-8718,2025-05-16 13:38:26.772983,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06393,11.14828
2549-5-2025-05-16T13:35:00-3445,2025-05-16 13:38:32.075445,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06417,11.14821
2549-5-2025-05-16T13:35:00-2497,2025-05-16 13:38:40.518318,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06494,11.14844
2549-5-2025-05-16T13:35:00-5675,2025-05-16 13:38:51.482778,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06533,11.14843
2549-5-2025-05-16T13:35:00-9602,2025-05-16 13:38:54.890322,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06574,11.14811
2549-5-2025-05-16T13:35:00-6339,2025-05-16 13:38:56.547752,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0662,11.14759
2549-5-2025-05-16T13:35:00-7083,2025-05-16 13:39:00.653234,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06624,11.14728
2549-5-2025-05-16T13:35:00-9894,2025-05-16 13:39:07.782015,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06622,11.14713
2549-5-2025-05-16T13:35:00-8179,2025-05-16 13:39:37.971246,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0661,11.14686
2549-5-2025-05-16T13:35:00-4892,2025-05-16 13:39:37.971246,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06583,11.14648
2549-5-2025-05-16T13:35:00-2353,2025-05-16 13:39:40.852759,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06459,11.14501
2549-5-2025-05-16T13:35:00-3409,2025-05-16 13:39:44.323074,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06459,11.14501
2549-5-2025-05-16T13:35:00-8538,2025-05-16 13:40:20.310322,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06452,11.1448
2549-5-2025-05-16T13:35:00-4184,2025-05-16 13:40:27.051954,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06453,11.14444
2549-5-2025-05-16T13:35:00-6915,2025-05-16 13:40:29.459125,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06508,11.14135
2549-5-2025-05-16T13:35:00-2072,2025-05-16 13:40:31.351078,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06521,11.14081
2549-5-2025-05-16T13:35:00-3280,2025-05-16 13:40:44.003305,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0653,11.14068
2549-5-2025-05-16T13:35:00-6213,2025-05-16 13:40:52.789831,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0654,11.14062
2549-5-2025-05-16T13:35:00-2170,2025-05-16 13:40:54.455502,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06625,11.14048
2549-5-2025-05-16T13:35:00-3357,2025-05-16 13:40:58.149313,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06688,11.14044
2549-5-2025-05-16T13:35:00-9438,2025-05-16 13:41:09.225082,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06697,11.14039
2549-5-2025-05-16T13:35:00-7106,2025-05-16 13:41:12.002937,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06708,11.14015
2549-5-2025-05-16T13:35:00-7691,2025-05-16 13:41:14.56279,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06725,11.1392
2549-5-2025-05-16T13:35:00-8217,2025-05-16 13:41:17.820586,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06734,11.13903
2549-5-2025-05-16T13:35:00-7469,2025-05-16 13:41:20.617577,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06749,11.13897
2549-5-2025-05-16T13:35:00-4142,2025-05-16 13:41:30.578442,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06772,11.13899
2549-5-2025-05-16T13:35:00-3753,2025-05-16 13:41:45.329125,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06786,11.13909
2549-5-2025-05-16T13:35:00-8470,2025-05-16 13:41:49.246547,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06812,11.13979
2549-5-2025-05-16T13:35:00-6673,2025-05-16 13:41:52.021777,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06869,11.14056
2549-5-2025-05-16T13:35:00-4028,2025-05-16 13:41:55.404855,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0689,11.14068
2549-5-2025-05-16T13:35:00-9003,2025-05-16 13:42:05.185924,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06908,11.14064
2549-5-2025-05-16T13:35:00-2077,2025-05-16 13:42:12.189181,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06925,11.14052
2549-5-2025-05-16T13:35:00-2910,2025-05-16 13:42:12.189181,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06967,11.14007
2549-5-2025-05-16T13:35:00-5359,2025-05-16 13:42:14.091952,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07,11.13979
2549-5-2025-05-16T13:35:00-9270,2025-05-16 13:42:15.746731,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07,11.13979
2549-5-2025-05-16T13:35:00-8607,2025-05-16 13:42:17.567686,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07008,11.13988
2549-5-2025-05-16T13:35:00-3981,2025-05-16 13:42:18.865169,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07019,11.13986
2549-5-2025-05-16T13:35:00-6651,2025-05-16 13:42:21.405816,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07025,11.13975
2549-5-2025-05-16T13:35:00-8266,2025-05-16 13:42:23.019689,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07025,11.13961
2549-5-2025-05-16T13:35:00-7209,2025-05-16 13:42:25.004273,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07015,11.13948
2549-5-2025-05-16T13:35:00-5927,2025-05-16 13:42:36.265615,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07005,11.13951
2549-5-2025-05-16T13:35:00-1438,2025-05-16 13:42:39.054278,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06995,11.13944
2549-5-2025-05-16T13:35:00-1385,2025-05-16 13:42:46.332436,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06944,11.13896
2549-5-2025-05-16T13:35:00-4848,2025-05-16 13:42:48.679446,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06937,11.13876
2549-5-2025-05-16T13:35:00-3838,2025-05-16 13:42:51.909768,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06929,11.13809
2549-5-2025-05-16T13:35:00-6143,2025-05-16 13:43:02.037236,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06932,11.13788
2549-5-2025-05-16T13:35:00-9322,2025-05-16 13:43:04.073592,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06943,11.13769
2549-5-2025-05-16T13:35:00-2053,2025-05-16 13:43:08.088772,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06998,11.13739
2549-5-2025-05-16T13:35:00-1155,2025-05-16 13:43:10.836507,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07007,11.1373
2549-5-2025-05-16T13:35:00-6130,2025-05-16 13:43:13.848858,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0701,11.13691
2549-5-2025-05-16T13:35:00-9344,2025-05-16 13:43:42.443569,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07004,11.1367
2549-5-2025-05-16T13:35:00-9777,2025-05-16 13:44:00.346437,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06987,11.13662
2549-5-2025-05-16T13:35:00-4236,2025-05-16 13:44:00.346437,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.068,11.13623
2549-5-2025-05-16T13:35:00-8504,2025-05-16 13:44:02.042128,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06675,11.13636
2549-5-2025-05-16T13:35:00-1987,2025-05-16 13:44:05.013624,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06675,11.13636
2549-5-2025-05-16T13:35:00-1608,2025-05-16 13:44:15.331905,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06663,11.13637
2549-5-2025-05-16T13:35:00-8337,2025-05-16 13:44:19.674546,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06647,11.13628
2549-5-2025-05-16T13:35:00-9465,2025-05-16 13:44:28.114446,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0661,11.1357
2549-5-2025-05-16T13:35:00-1518,2025-05-16 13:44:31.347527,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06599,11.13539
2549-5-2025-05-16T13:35:00-7467,2025-05-16 13:44:36.835055,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06583,11.13471
2549-5-2025-05-16T13:35:00-8609,2025-05-16 13:44:40.488011,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06581,11.13439
2549-5-2025-05-16T13:35:00-7175,2025-05-16 13:44:47.407003,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06586,11.13387
2549-5-2025-05-16T13:35:00-4510,2025-05-16 13:44:50.184884,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06596,11.13362
2549-5-2025-05-16T13:35:00-5610,2025-05-16 13:44:53.736882,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06636,11.13345
2549-5-2025-05-16T13:35:00-6570,2025-05-16 13:44:58.987205,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06645,11.13328
2549-5-2025-05-16T13:35:00-5337,2025-05-16 13:45:03.536958,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06648,11.13294
2549-5-2025-05-16T13:35:00-7618,2025-05-16 13:45:26.21507,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06642,11.13246
2549-5-2025-05-16T13:35:00-5645,2025-05-16 13:45:40.668691,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06649,11.13207
2549-5-2025-05-16T13:35:00-9450,2025-05-16 13:45:45.153099,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06714,11.13056
2549-5-2025-05-16T13:35:00-3383,2025-05-16 13:45:54.315533,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06766,11.12975
2549-5-2025-05-16T13:35:00-6578,2025-05-16 13:46:20.224547,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06785,11.12954
2549-5-2025-05-16T13:35:00-1802,2025-05-16 13:46:27.254658,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0683,11.1292
2549-5-2025-05-16T13:35:00-9360,2025-05-16 13:46:27.254658,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06974,11.12848
2549-5-2025-05-16T13:35:00-8365,2025-05-16 13:46:40.917964,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06985,11.12788
2549-5-2025-05-16T13:35:00-3205,2025-05-16 13:46:40.917964,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06985,11.12788
2549-5-2025-05-16T13:35:00-9140,2025-05-16 13:46:44.448072,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06907,11.12753
2549-5-2025-05-16T13:35:00-3193,2025-05-16 13:46:44.448072,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06907,11.12753
2549-5-2025-05-16T13:35:00-4344,2025-05-16 13:46:49.074309,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06914,11.12725
2549-5-2025-05-16T13:35:00-3289,2025-05-16 13:46:54.183103,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06914,11.12725
2549-5-2025-05-16T13:35:00-7762,2025-05-16 13:46:57.0101,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06941,11.12736
2549-5-2025-05-16T13:35:00-1080,2025-05-16 13:46:57.0101,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.06973,11.12727
2549-5-2025-05-16T13:35:00-9813,2025-05-16 13:47:00.19694,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0699,11.12733
2549-5-2025-05-16T13:35:00-7603,2025-05-16 13:47:11.406459,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.0699,11.12733
2549-5-2025-05-16T13:35:00-9840,2025-05-16 13:47:34.376359,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07009,11.12726
2549-5-2025-05-16T13:35:00-3798,2025-05-16 13:47:36.824294,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07061,11.1268
2549-5-2025-05-16T13:35:00-5960,2025-05-16 13:47:36.824294,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07183,11.12608
2549-5-2025-05-16T13:35:00-2564,2025-05-16 13:47:39.375757,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07193,11.12596
2549-5-2025-05-16T13:35:00-3617,2025-05-16 13:47:44.069584,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07193,11.12596
2549-5-2025-05-16T13:35:00-6641,2025-05-16 13:47:59.81414,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07201,11.1258
2549-5-2025-05-16T13:35:00-1941,2025-05-16 13:48:00.740877,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07207,11.12538
2549-5-2025-05-16T13:35:00-5130,2025-05-16 13:48:00.740877,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07243,11.1242
2549-5-2025-05-16T13:35:00-1341,2025-05-16 13:48:42.765242,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07243,11.1241
2549-5-2025-05-16T13:35:00-8296,2025-05-16 13:48:42.765242,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07243,11.1241
2549-5-2025-05-16T13:35:00-8461,2025-05-16 13:48:45.379272,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07346,11.12105
2549-5-2025-05-16T13:35:00-1878,2025-05-16 13:48:48.116039,2549,5,114,"0004205342024090920250612",D604_T0528c_Ritorno_sub1,1,46.07346,11.12105
247-5-2025-05-16T07:40:00-3781,2025-05-16 07:40:01.654774,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07183,11.11954
